"","lon","lat","lon.ind","lat.ind","ind","elev","airpr","year","abs","variable","value","absorp","fitcomp"
"4285",-106.8125,40.5625,18,29,120,2589,73.8511459196757,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4287",-106.5625,40.5625,20,29,122,2601,73.7396272740465,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4288",-106.4375,40.5625,21,29,123,2544,74.2705578128684,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4289",-106.3125,40.5625,22,29,124,2546,74.2518764229609,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4290",-106.1875,40.5625,23,29,125,2577,73.9628010905737,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4291",-106.0625,40.5625,24,29,126,2761,72.26569548049,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4295",-105.4375,40.5625,29,29,131,2794,71.9646858290711,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4296",-105.3125,40.5625,30,29,132,2076,78.7479151141855,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4297",-105.1875,40.5625,31,29,133,1870,80.7867494915682,"2099",3,"surv",0.998733071091604,"wing absorptivity= 0.5","egg viability (%)"
"4298",-105.0625,40.5625,32,29,134,1510,84.4522810887341,"2099",3,"surv",0.978197202579366,"wing absorptivity= 0.5","egg viability (%)"
"4299",-104.9375,40.5625,33,29,135,1497,84.5871234553716,"2099",3,"surv",0.973069189989174,"wing absorptivity= 0.5","egg viability (%)"
"4300",-108.8125,40.4375,2,28,138,2045,79.0520376224721,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4301",-108.6875,40.4375,3,28,139,2071,78.7969029460674,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4302",-108.5625,40.4375,4,28,140,1899,80.4971721136036,"2099",3,"surv",0.99978391630061,"wing absorptivity= 0.5","egg viability (%)"
"4303",-108.4375,40.4375,5,28,141,1795,81.5395700903649,"2099",3,"surv",0.999397912915494,"wing absorptivity= 0.5","egg viability (%)"
"4304",-108.3125,40.4375,6,28,142,1886,80.6268785425842,"2099",3,"surv",0.999230225157575,"wing absorptivity= 0.5","egg viability (%)"
"4305",-108.1875,40.4375,7,28,143,1921,80.2780538670643,"2099",3,"surv",0.999063000419975,"wing absorptivity= 0.5","egg viability (%)"
"4306",-108.0625,40.4375,8,28,144,1974,79.7521608177241,"2099",3,"surv",0.997166455725874,"wing absorptivity= 0.5","egg viability (%)"
"4307",-107.9375,40.4375,9,28,145,1897,80.5171159437657,"2099",3,"surv",0.999709011166081,"wing absorptivity= 0.5","egg viability (%)"
"4308",-107.8125,40.4375,10,28,146,1929,80.1984943543652,"2099",3,"surv",0.999974510859057,"wing absorptivity= 0.5","egg viability (%)"
"4309",-107.6875,40.4375,11,28,147,1955,79.9403667521791,"2099",3,"surv",0.999716412237969,"wing absorptivity= 0.5","egg viability (%)"
"4310",-107.5625,40.4375,12,28,148,2023,79.2684429045699,"2099",3,"surv",0.999968669155297,"wing absorptivity= 0.5","egg viability (%)"
"4311",-107.4375,40.4375,13,28,149,2118,78.3373901342063,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4312",-107.3125,40.4375,14,28,150,1982,79.67302363197,"2099",3,"surv",0.999859569002781,"wing absorptivity= 0.5","egg viability (%)"
"4313",-107.1875,40.4375,15,28,151,2014,79.3571104797527,"2099",3,"surv",0.99993564983767,"wing absorptivity= 0.5","egg viability (%)"
"4316",-106.8125,40.4375,18,28,154,2332,76.2724852938714,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4318",-106.5625,40.4375,20,28,156,2655,73.2394794456398,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4319",-106.4375,40.4375,21,28,157,2598,73.7674941431974,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4320",-106.3125,40.4375,22,28,158,2766,72.2200225422812,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4321",-106.1875,40.4375,23,28,159,2657,73.2210083438931,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4322",-106.0625,40.4375,24,28,160,2933,70.707919134424,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4325",-105.4375,40.4375,29,28,165,2480,74.8703749358312,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4326",-105.3125,40.4375,30,28,166,2072,78.787103406119,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4327",-105.1875,40.4375,31,28,167,1710,82.3996234743043,"2099",3,"surv",0.994281819320561,"wing absorptivity= 0.5","egg viability (%)"
"4328",-105.0625,40.4375,32,28,168,1517,84.3797457881545,"2099",3,"surv",0.976633471464141,"wing absorptivity= 0.5","egg viability (%)"
"4329",-104.9375,40.4375,33,28,169,1499,84.5663671363789,"2099",3,"surv",0.971477043452993,"wing absorptivity= 0.5","egg viability (%)"
"4330",-108.8125,40.3125,2,27,172,2044,79.06186383645,"2099",3,"surv",0.999992221952819,"wing absorptivity= 0.5","egg viability (%)"
"4331",-108.6875,40.3125,3,27,173,1941,80.0792748062367,"2099",3,"surv",0.99974097072964,"wing absorptivity= 0.5","egg viability (%)"
"4332",-108.5625,40.3125,4,27,174,1775,81.7412785832043,"2099",3,"surv",0.988104729388873,"wing absorptivity= 0.5","egg viability (%)"
"4333",-108.4375,40.3125,5,27,175,1796,81.5294952556914,"2099",3,"surv",0.988276151243564,"wing absorptivity= 0.5","egg viability (%)"
"4334",-108.3125,40.3125,6,27,176,1854,80.9468770303664,"2099",3,"surv",0.996238346341274,"wing absorptivity= 0.5","egg viability (%)"
"4335",-108.1875,40.3125,7,27,177,2066,78.8459154514009,"2099",3,"surv",0.99982410232215,"wing absorptivity= 0.5","egg viability (%)"
"4336",-108.0625,40.3125,8,27,178,2330,76.2915772693563,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4337",-107.9375,40.3125,9,27,179,2254,77.0199451403845,"2099",3,"surv",0.999907329124453,"wing absorptivity= 0.5","egg viability (%)"
"4338",-107.8125,40.3125,10,27,180,2034,79.1601803833865,"2099",3,"surv",0.999961278297167,"wing absorptivity= 0.5","egg viability (%)"
"4339",-107.6875,40.3125,11,27,181,2008,79.4162668006573,"2099",3,"surv",0.999923235376536,"wing absorptivity= 0.5","egg viability (%)"
"4340",-107.5625,40.3125,12,27,182,2315,76.4348904678815,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4345",-106.9375,40.3125,17,27,187,2375,75.8629426250947,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4346",-106.8125,40.3125,18,27,188,2534,74.3640218597066,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4355",-105.5625,40.3125,28,27,198,2868,71.2933843474344,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4357",-105.3125,40.3125,30,27,200,1896,80.5270893591538,"2099",3,"surv",0.999437620971411,"wing absorptivity= 0.5","egg viability (%)"
"4358",-105.1875,40.3125,31,27,201,1704,82.4606095686728,"2099",3,"surv",0.984674903905176,"wing absorptivity= 0.5","egg viability (%)"
"4359",-105.0625,40.3125,32,27,202,1528,84.2658636733115,"2099",3,"surv",0.971575964716694,"wing absorptivity= 0.5","egg viability (%)"
"4360",-104.9375,40.3125,33,27,203,1511,84.4419158128505,"2099",3,"surv",0.969109421830107,"wing absorptivity= 0.5","egg viability (%)"
"4361",-108.8125,40.1875,2,26,206,1816,81.3282101401388,"2099",3,"surv",0.967181032332973,"wing absorptivity= 0.5","egg viability (%)"
"4362",-108.6875,40.1875,3,26,207,1717,82.3285191964221,"2099",3,"surv",0.966231976209186,"wing absorptivity= 0.5","egg viability (%)"
"4363",-108.5625,40.1875,4,26,208,1733,82.1661816863144,"2099",3,"surv",0.970776888647733,"wing absorptivity= 0.5","egg viability (%)"
"4364",-108.4375,40.1875,5,26,209,1770,81.7917687837618,"2099",3,"surv",0.979801590765525,"wing absorptivity= 0.5","egg viability (%)"
"4365",-108.3125,40.1875,6,26,210,1815,81.3382648294187,"2099",3,"surv",0.986948702782212,"wing absorptivity= 0.5","egg viability (%)"
"4366",-108.1875,40.1875,7,26,211,1939,80.0991347587775,"2099",3,"surv",0.996221624357696,"wing absorptivity= 0.5","egg viability (%)"
"4367",-108.0625,40.1875,8,26,212,2207,77.4731937855906,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4369",-107.8125,40.1875,10,26,214,2295,76.6263137532547,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4370",-107.6875,40.1875,11,26,215,2179,77.7442392197611,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4373",-107.3125,40.1875,14,26,218,2645,73.3318915593637,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4374",-107.1875,40.1875,15,26,219,2711,72.7237125929296,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4375",-107.0625,40.1875,16,26,220,2584,73.8976523086033,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4376",-106.9375,40.1875,17,26,221,2380,75.8154371794533,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4380",-106.4375,40.1875,21,26,225,2384,75.7774501688276,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4382",-106.1875,40.1875,23,26,227,2730,72.5493900225851,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4383",-106.0625,40.1875,24,26,228,2845,71.501486676406,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4386",-105.5625,40.1875,28,26,232,2799,71.9191670075063,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4388",-105.3125,40.1875,30,26,234,1831,81.1775105329947,"2099",3,"surv",0.99646302036026,"wing absorptivity= 0.5","egg viability (%)"
"4389",-105.1875,40.1875,31,26,235,1617,83.3490230773862,"2099",3,"surv",0.972653977264614,"wing absorptivity= 0.5","egg viability (%)"
"4390",-105.0625,40.1875,32,26,236,1538,84.1624425077211,"2099",3,"surv",0.965078694002705,"wing absorptivity= 0.5","egg viability (%)"
"4391",-104.9375,40.1875,33,26,237,1495,84.6078838993897,"2099",3,"surv",0.966267207830152,"wing absorptivity= 0.5","egg viability (%)"
"4392",-108.8125,40.0625,2,25,240,1721,82.2879104926312,"2099",3,"surv",0.964193862374394,"wing absorptivity= 0.5","egg viability (%)"
"4393",-108.6875,40.0625,3,25,241,1878,80.7067819630226,"2099",3,"surv",0.971241825382855,"wing absorptivity= 0.5","egg viability (%)"
"4394",-108.5625,40.0625,4,25,242,2296,76.6167333789133,"2099",3,"surv",0.997727508710439,"wing absorptivity= 0.5","egg viability (%)"
"4395",-108.4375,40.0625,5,25,243,2074,78.7675072867324,"2099",3,"surv",0.993956045672376,"wing absorptivity= 0.5","egg viability (%)"
"4396",-108.3125,40.0625,6,25,244,1934,80.1488020891535,"2099",3,"surv",0.991725701062153,"wing absorptivity= 0.5","egg viability (%)"
"4397",-108.1875,40.0625,7,25,245,1941,80.0792748062367,"2099",3,"surv",0.993229976908248,"wing absorptivity= 0.5","egg viability (%)"
"4398",-108.0625,40.0625,8,25,246,1929,80.1984943543652,"2099",3,"surv",0.999531457054168,"wing absorptivity= 0.5","egg viability (%)"
"4399",-107.9375,40.0625,9,25,247,1972,79.7719550559628,"2099",3,"surv",0.999960475985525,"wing absorptivity= 0.5","egg viability (%)"
"4400",-107.8125,40.0625,10,25,248,2035,79.1503442760557,"2099",3,"surv",0.999995976809259,"wing absorptivity= 0.5","egg viability (%)"
"4402",-107.5625,40.0625,12,25,250,2511,74.579350636263,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4404",-107.3125,40.0625,14,25,252,2926,70.7707815340021,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4406",-106.9375,40.0625,17,25,255,2810,71.8191076604143,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4409",-106.5625,40.0625,20,25,258,2836,71.5830517914504,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4410",-106.4375,40.0625,21,25,259,2538,74.3266248191384,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4411",-106.3125,40.0625,22,25,260,2327,76.3202224881209,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4412",-106.1875,40.0625,23,25,261,2385,75.767955824699,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4415",-105.8125,40.0625,26,25,264,2923,70.797736411889,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4416",-105.5625,40.0625,28,25,266,3024,69.8948140481919,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4418",-105.3125,40.0625,30,25,268,1781,81.6807236592673,"2099",3,"surv",0.985735266949135,"wing absorptivity= 0.5","egg viability (%)"
"4419",-105.1875,40.0625,31,25,269,1595,83.5749025795122,"2099",3,"surv",0.963998657783561,"wing absorptivity= 0.5","egg viability (%)"
"4420",-105.0625,40.0625,32,25,270,1560,83.9352777055168,"2099",3,"surv",0.968725146714034,"wing absorptivity= 0.5","egg viability (%)"
"4421",-104.9375,40.0625,33,25,271,1559,83.9455925956285,"2099",3,"surv",0.968462219632578,"wing absorptivity= 0.5","egg viability (%)"
"4422",-108.8125,39.9375,2,24,274,1804,81.4489328599104,"2099",3,"surv",0.97105615727588,"wing absorptivity= 0.5","egg viability (%)"
"4423",-108.6875,39.9375,3,24,275,1960,79.8908040436043,"2099",3,"surv",0.975843915494537,"wing absorptivity= 0.5","egg viability (%)"
"4424",-108.5625,39.9375,4,24,276,2235,77.2029140329689,"2099",3,"surv",0.999867372112579,"wing absorptivity= 0.5","egg viability (%)"
"4425",-108.4375,39.9375,5,24,277,2025,79.2487498974488,"2099",3,"surv",0.996498177608458,"wing absorptivity= 0.5","egg viability (%)"
"4426",-108.3125,39.9375,6,24,278,1950,79.9899543553996,"2099",3,"surv",0.994245275255888,"wing absorptivity= 0.5","egg viability (%)"
"4427",-108.1875,39.9375,7,24,279,2049,79.0127426549633,"2099",3,"surv",0.998235337396815,"wing absorptivity= 0.5","egg viability (%)"
"4428",-108.0625,39.9375,8,24,280,2242,77.1354635384557,"2099",3,"surv",0.999999872412363,"wing absorptivity= 0.5","egg viability (%)"
"4429",-107.9375,39.9375,9,24,281,2091,78.6010995642278,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4432",-107.5625,39.9375,12,24,284,2689,72.9259833468035,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4435",-106.9375,39.9375,17,24,289,2661,73.1840774566819,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4439",-106.4375,39.9375,21,24,293,2638,73.3966362000304,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4440",-106.3125,39.9375,22,24,294,2676,73.0457209370131,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4441",-106.1875,39.9375,23,24,295,2546,74.2518764229609,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4444",-105.8125,39.9375,26,24,298,2683,72.981227085138,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4447",-105.3125,39.9375,30,24,302,2011,79.3866841784205,"2099",3,"surv",0.995878664582928,"wing absorptivity= 0.5","egg viability (%)"
"4448",-105.1875,39.9375,31,24,303,1707,82.4301119545024,"2099",3,"surv",0.970899809341334,"wing absorptivity= 0.5","egg viability (%)"
"4449",-105.0625,39.9375,32,24,304,1613,83.3900552657989,"2099",3,"surv",0.976012943444557,"wing absorptivity= 0.5","egg viability (%)"
"4450",-104.9375,39.9375,33,24,305,1587,83.6571633679338,"2099",3,"surv",0.974552981766235,"wing absorptivity= 0.5","egg viability (%)"
"4451",-108.8125,39.8125,2,23,308,2018,79.3176927590766,"2099",3,"surv",0.982882854493606,"wing absorptivity= 0.5","egg viability (%)"
"4452",-108.6875,39.8125,3,23,309,2067,78.8361109760018,"2099",3,"surv",0.981939594576483,"wing absorptivity= 0.5","egg viability (%)"
"4453",-108.5625,39.8125,4,23,310,2393,75.6920357428067,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4454",-108.4375,39.8125,5,23,311,2238,77.174000832551,"2099",3,"surv",0.999688831687172,"wing absorptivity= 0.5","egg viability (%)"
"4455",-108.3125,39.8125,6,23,312,2094,78.5717630687303,"2099",3,"surv",0.998959944933813,"wing absorptivity= 0.5","egg viability (%)"
"4456",-108.1875,39.8125,7,23,313,2093,78.5815409152712,"2099",3,"surv",0.999540795044581,"wing absorptivity= 0.5","egg viability (%)"
"4457",-108.0625,39.8125,8,23,314,2220,77.3476116362806,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4461",-107.5625,39.8125,12,23,318,2910,70.9146369638113,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4465",-107.0625,39.8125,16,23,322,2308,76.5018445200285,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4466",-106.9375,39.8125,17,23,323,2243,77.1258316501072,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4469",-106.5625,39.8125,20,23,326,2680,73.0088616589488,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4473",-106.0625,39.8125,24,23,330,3104,69.1862657071917,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4474",-105.5625,39.8125,28,23,334,2729,72.5585564509628,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4475",-105.4375,39.8125,29,23,335,2600,73.7489152831266,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4476",-105.3125,39.8125,30,23,336,2224,77.3090041548649,"2099",3,"surv",0.999990939246503,"wing absorptivity= 0.5","egg viability (%)"
"4477",-105.1875,39.8125,31,23,337,1801,81.4791362008173,"2099",3,"surv",0.987815626183503,"wing absorptivity= 0.5","egg viability (%)"
"4478",-105.0625,39.8125,32,23,338,1626,83.2567604258181,"2099",3,"surv",0.976931424228722,"wing absorptivity= 0.5","egg viability (%)"
"4479",-104.9375,39.8125,33,23,339,1586,83.6674505746493,"2099",3,"surv",0.97441580760604,"wing absorptivity= 0.5","egg viability (%)"
"4480",-108.8125,39.6875,2,22,342,2190,77.6376656636758,"2099",3,"surv",0.999867857058967,"wing absorptivity= 0.5","egg viability (%)"
"4481",-108.6875,39.6875,3,22,343,2295,76.6263137532547,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4482",-108.5625,39.6875,4,22,344,2531,74.3920796376108,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4483",-108.4375,39.6875,5,22,345,2487,74.8045795316927,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4484",-108.3125,39.6875,6,22,346,2332,76.2724852938714,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4485",-108.1875,39.6875,7,22,347,2341,76.1866192734156,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4486",-108.0625,39.6875,8,22,348,2404,75.5877462207389,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4492",-107.1875,39.6875,15,22,355,3051,69.6550252116984,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4495",-106.8125,39.6875,18,22,358,2498,74.7012813538904,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4496",-106.6875,39.6875,19,22,359,2358,76.0246414660185,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4498",-106.4375,39.6875,21,22,361,2965,70.4211236700041,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4501",-105.4375,39.6875,29,22,369,2748,72.3845545881729,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4502",-105.3125,39.6875,30,22,370,2226,77.2897062665688,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4503",-105.1875,39.6875,31,22,371,1967,79.8214580563979,"2099",3,"surv",0.99953560045641,"wing absorptivity= 0.5","egg viability (%)"
"4504",-105.0625,39.6875,32,22,372,1641,83.1031731240158,"2099",3,"surv",0.974576528850426,"wing absorptivity= 0.5","egg viability (%)"
"4505",-104.9375,39.6875,33,22,373,1630,83.2157813569189,"2099",3,"surv",0.973813513711863,"wing absorptivity= 0.5","egg viability (%)"
"4506",-108.8125,39.5625,2,21,376,2120,78.317884638383,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4507",-108.6875,39.5625,3,21,377,2166,77.8703424788502,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4508",-108.5625,39.5625,4,21,378,2301,76.5688460546834,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4509",-108.4375,39.5625,5,21,379,2171,77.8218216397763,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
"4514",-107.8125,39.5625,10,21,384,1716,82.338673907453,"2099",3,"surv",0.979725443662159,"wing absorptivity= 0.5","egg viability (%)"
"4515",-107.6875,39.5625,11,21,385,1702,82.4809463869158,"2099",3,"surv",0.979718137412608,"wing absorptivity= 0.5","egg viability (%)"
"4516",-107.5625,39.5625,12,21,386,1887,80.6168951206719,"2099",3,"surv",0.98851268842765,"wing absorptivity= 0.5","egg viability (%)"
"4522",-106.8125,39.5625,18,21,392,2765,72.2291552594997,"2099",3,"surv",1,"wing absorptivity= 0.5","egg viability (%)"
